"genes","logFC","logCPM","LR","PValue","FDR"
"dp_gene10265",-7.13879480751645,3.94304452721909,15.9826220332382,6.39266001735064e-05,0.000677239782446906
"dp_gene13901",4.5534948063477,2.45471360731607,15.9794178524625,6.40348907072183e-05,0.000677239782446906
"dp_gene7172",4.5534948063477,2.25417894886805,15.9794178524625,6.40348907072184e-05,0.000677239782446906
"dp_gene12470",4.5534948063477,3.43429619350888,15.9794178524625,6.40348907072184e-05,0.000677239782446906
"dp_gene12688",4.5534948063477,2.52670797322944,15.9794178524625,6.40348907072184e-05,0.000677239782446906
"dp_gene2796",4.55296415710397,2.42181448006324,15.9757504236636,6.41590639310959e-05,0.000677239782446906
"dp_gene20848",4.55296415710397,2.54351925625528,15.9757504236636,6.41590639310959e-05,0.000677239782446906
"dp_gene10551",4.55296415710397,2.25647674403978,15.9757504236636,6.41590639310959e-05,0.000677239782446906
"dp_gene7322",4.55296415710397,2.77631011305753,15.9757504236636,6.4159063931096e-05,0.000677239782446906
"dp_gene3036",4.55296415710397,2.22409776676248,15.9757504236636,6.41590639310961e-05,0.000677239782446906
"dp_gene17101",4.55296415710397,2.64337721429939,15.9757504236636,6.41590639310961e-05,0.000677239782446906
"dp_gene10190",-2.75377250227629,7.34669408261048,15.9585017420235,6.47463324903019e-05,0.000677927445897804
"dp_gene14245",-7.13529957645946,4.48929393374774,15.9575674684704,6.47782957629069e-05,0.000677927445897804
"dp_gene17551",-2.75174680430967,7.34581544643292,15.9382475352354,6.54428365482032e-05,0.000677927445897804
"dp_gene19455",2.28503038941703,3.77183908264927,15.9367759304719,6.54937349683991e-05,0.000677927445897804
"dp_gene10144",-2.67891672898718,8.04236213464366,15.9305318673661,6.57101417557983e-05,0.000677927445897804
"dp_gene20436",-7.12887866459141,3.42878551629374,15.9115478548115,6.63725173756966e-05,0.000677927445897804
"dp_gene13358",-2.79466409162888,7.73792634693609,15.9038075545569,6.66445095862456e-05,0.000677927445897804
"dp_gene155",5.6721845211146,3.16631170415251,15.9017763181446,6.67160722469643e-05,0.000677927445897804
"dp_gene3503",5.6721845211146,2.78350686911332,15.9017763181446,6.67160722469643e-05,0.000677927445897804
"dp_gene4382",5.6721845211146,3.04020709826325,15.9017763181446,6.67160722469643e-05,0.000677927445897804
"dp_gene7722",5.6721845211146,2.64080319798991,15.9017763181446,6.67160722469643e-05,0.000677927445897804
"dp_gene8740",5.6721845211146,2.6718704156115,15.9017763181446,6.67160722469643e-05,0.000677927445897804
"dp_gene11002",5.6721845211146,2.8923797468118,15.9017763181446,6.67160722469643e-05,0.000677927445897804
"dp_gene16749",5.6721845211146,2.57926868204225,15.9017763181446,6.67160722469643e-05,0.000677927445897804
"dp_gene21226",5.6721845211146,2.55690470405506,15.9017763181446,6.67160722469643e-05,0.000677927445897804
"dp_gene252",5.6721845211146,2.12807063423825,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene1550",5.6721845211146,2.68906048126687,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene1566",5.6721845211146,2.12900696623679,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene1893",5.6721845211146,2.39334321012183,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene2512",5.6721845211146,2.74853039778454,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene3265",5.6721845211146,2.49991793678301,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene7128",5.6721845211146,2.39466387229007,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene7324",5.6721845211146,2.44652605539372,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene8702",5.6721845211146,2.1270241429116,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene9315",5.6721845211146,2.22262755613903,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene10076",5.6721845211146,2.22468317627235,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene10176",5.6721845211146,2.88188973143534,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene11186",5.6721845211146,2.52744465755251,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene11344",5.6721845211146,2.59546175514584,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene11756",5.6721845211146,2.1270241429116,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene13696",5.6721845211146,2.15849782778245,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene16722",5.6721845211146,2.47180258433382,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene17069",5.6721845211146,2.2189790076889,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene17682",5.6721845211146,2.1270241429116,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene19238",5.6721845211146,2.81298802630265,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene21039",5.6721845211146,2.62422500315254,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene169",5.6721845211146,2.69308952921484,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene3914",5.6721845211146,2.12505202790567,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene5165",5.6721845211146,2.22091054669576,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene7154",5.6721845211146,2.30747314574913,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene8628",5.6721845211146,2.33577593190153,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene11804",5.6721845211146,2.25189233921596,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene12269",5.6721845211146,2.12505202790567,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene13804",5.6721845211146,3.47664798807985,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene14488",5.6721845211146,2.54387692261627,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene18455",5.6721845211146,2.16006404365487,15.9017763181446,6.67160722469644e-05,0.000677927445897804
"dp_gene2356",5.6721845211146,2.3344984751934,15.9017763181446,6.67160722469646e-05,0.000677927445897804
"dp_gene13105",5.6721845211146,2.33476345775771,15.9017763181446,6.67160722469646e-05,0.000677927445897804
"dp_gene15269",5.6721845211146,2.76378647733134,15.9017763181446,6.67160722469646e-05,0.000677927445897804
"dp_gene21993",5.6721845211146,2.28291552153807,15.9017763181446,6.67160722469646e-05,0.000677927445897804
"dp_gene12013",5.6721845211146,2.12781160485843,15.9017763181446,6.67160722469646e-05,0.000677927445897804
"dp_gene6843",5.6721845211146,2.45000594347106,15.9017763181446,6.67160722469647e-05,0.000677927445897804
"dp_gene12872",5.6721845211146,2.52755856621794,15.9017763181446,6.67160722469647e-05,0.000677927445897804
"dp_gene7082",2.03234075447568,7.75849061964948,15.8798599152418,6.74931444517635e-05,0.000685340598485899
"dp_gene13370",-4.36558667822925,5.00877001571822,15.8546108488275,6.83996733552297e-05,0.000694056924777662
"dp_gene12363",-7.12095803729101,4.6761456701591,15.8486174547667,6.86166495357559e-05,0.000695768966002858
"dp_gene15024",-2.58261021893131,8.04371212798727,15.8433262598241,6.88087796598635e-05,0.000697226840418533
"dp_gene8231",2.66790118668342,3.91733350441992,15.837413001657,6.90241380863706e-05,0.000698917870131586
"dp_gene2970",2.92792180421071,3.23668245019657,15.8327229068877,6.91954314411486e-05,0.000700160649789418
"dp_gene4350",-2.74990563571348,7.34803343268889,15.819600287713,6.9676975860912e-05,0.000704486207193745
"dp_gene1105",-2.93905119490966,6.74888593496569,15.8184150761165,6.97206337239389e-05,0.000704486207193745
"dp_gene3679",-3.23085047135774,5.69251421221329,15.7880548224,7.08483980282703e-05,0.000715380287933914
"dp_gene117",-3.07275895368767,6.6822557388145,15.7843868841495,7.09858841180126e-05,0.00071626694408511
"dp_gene10878",2.53078981159894,6.03998403638419,15.7521420545624,7.22061330522089e-05,0.000728070092643217
"dp_gene16711",-3.0119015968378,5.64350647597325,15.7275714918676,7.31501100681337e-05,0.000737072981881496
"dp_gene18962",-2.67235428992787,8.04985955679373,15.7167845653603,7.3568445307555e-05,0.000740770539727399
"dp_gene6399",-7.09272054376893,4.04352260118272,15.6415322370834,7.65545968564456e-05,0.000770300580651144
"dp_gene18871",-3.33471754376729,5.0702993191502,15.6360749800808,7.67758348993203e-05,0.000771987980065062
"dp_gene3057",-7.09087506730731,4.23193636591038,15.6284729367643,7.70850954074878e-05,0.00077455748479482
"dp_gene14525",-3.78560304997307,5.53271282062003,15.6266182289795,7.71607371953205e-05,0.000774777625083096
"dp_gene21722",2.97656556473704,4.59154257794869,15.619721797007,7.74426546236802e-05,0.000777067249143247
"dp_gene12147",-4.33557547474573,4.98055971821004,15.6000919341767,7.82507841139653e-05,0.000784630080764441
"dp_gene21621",-2.51179470101086,10.1363645623074,15.5582143036972,8.00032887580257e-05,0.00080164518457399
"dp_gene1867",-2.51930474860033,10.3967636239413,15.5513853567681,8.02927896886413e-05,0.000803987315639249
"dp_gene12829",2.53996865450728,5.13083575193488,15.5493266864278,8.03802698994879e-05,0.000804304727051156
"dp_gene11888",-7.07709323921392,4.12817923558848,15.5247119637574,8.1433694384796e-05,0.000814280471105668
"dp_gene14541",-4.32342274164368,4.63878959085952,15.5013778221434,8.24451370856229e-05,0.000823822890947746
"dp_gene516",-2.50941372197304,10.4859084196497,15.4902072605101,8.29338009509621e-05,0.000828131908526262
"dp_gene9932",2.673493978607,5.25447266314664,15.4645674561208,8.40664813390452e-05,0.000838861311022625
"dp_gene16285",-3.48783653472054,4.98854695402218,15.4538495399511,8.45445639143356e-05,0.000843048455795854
"dp_gene5519",-2.98132638333601,5.98360034390049,15.4353030669962,8.53783181289101e-05,0.000850773993849865
"dp_gene15207",-3.76016955300993,6.32846595471292,15.4030469802144,8.68481418034126e-05,0.000864822760126662
"dp_gene6953",1.86268364189863,9.64141412027814,15.3855751853777,8.76548878723194e-05,0.000872253849710817
"dp_gene20287",-2.63570062328167,7.85346864330745,15.3503452210374,8.93046085408384e-05,0.000888057345207137
"dp_gene12043",-7.04888652373933,4.29363600988459,15.32031625228,9.07354246311304e-05,0.000901663740700392
"dp_gene13857",4.00829965079316,2.90337452055229,15.2976904665377,9.18287138959799e-05,0.00091189960445326
"dp_gene9700",4.00726536362856,2.9870841988492,15.2900001426603,9.22033247394556e-05,0.000914989497190785
"dp_gene2029",1.8923754343681,8.73730024753617,15.28753655632,9.23236558070377e-05,0.000915553502807206
"dp_gene2573",4.00623043112481,2.94654788110714,15.2823073278631,9.25795954635267e-05,0.000917403041364913
"dp_gene8727",4.00607583076354,3.59864332964772,15.2811280859711,9.26374109319171e-05,0.000917403041364913
"dp_gene4073",1.85365316917513,10.8193426929079,15.2765758384006,9.28609380072853e-05,0.000918985494253292
"dp_gene3844",3.11131585664797,3.49110174262545,15.2703794665727,9.31660682372573e-05,0.000921067932628923
"dp_gene9264",-2.91877851588015,5.90218130121369,15.2647412178772,9.34445912161686e-05,0.000921067932628923
"dp_gene4312",4.00384901264343,2.94427950239393,15.2645540205239,9.34538529066697e-05,0.000921067932628923
"dp_gene20120",4.00384901264343,2.50334742815966,15.2645540205239,9.34538529066699e-05,0.000921067932628923
"dp_gene12931",4.00333067587559,3.05821352383958,15.2606812836748,9.36456660251327e-05,0.000921067932628923
"dp_gene2480",4.00281217481848,3.06574837351354,15.2568078922563,9.38379078321577e-05,0.000921067932628923
"dp_gene8013",4.00281217481848,3.07635543851142,15.2568078922563,9.38379078321579e-05,0.000921067932628923
"dp_gene13728",4.00281217481848,3.30702373916213,15.2568078922563,9.38379078321579e-05,0.000921067932628923
"dp_gene13738",4.00281217481848,3.30702373916213,15.2568078922563,9.38379078321579e-05,0.000921067932628923
"dp_gene20240",4.00281217481848,2.89472623272397,15.2568078922563,9.38379078321579e-05,0.000921067932628923
"dp_gene15110",4.00281217481848,2.91922038397893,15.2568078922562,9.38379078321581e-05,0.000921067932628923
"dp_gene20235",4.00281217481848,2.83093157850713,15.2568078922562,9.38379078321581e-05,0.000921067932628923
"dp_gene14146",-4.29367869567579,4.81146141445414,15.2515180385369,9.41010923158399e-05,0.000923022891225915
"dp_gene1967",-2.5561472040149,9.04155189858138,15.2447762640933,9.44375906346304e-05,0.00092569382689377
"dp_gene2169",-3.07965909850069,6.4747846741876,15.2038134939682,9.65083319490432e-05,0.000945348939112265
"dp_gene2761",-2.84304882985829,6.13871369408386,15.1962912022282,9.68935339727784e-05,0.00094847784545383
"dp_gene5291",2.19892863120734,7.63078863989658,15.1751410746198,9.79849023712978e-05,0.000958510384865497
"dp_gene18490",-4.28355404422555,4.00553877745423,15.1701587208455,9.8243792191776e-05,0.000960391348890318
"dp_gene10134",2.452410494534,5.91752585829177,15.168372248511,9.83367872678536e-05,0.000960649143370719
"dp_gene1620",-2.73434547482171,7.23837148380366,15.1659867063475,9.8461105149932e-05,0.000961212373159696
"dp_gene4478",-2.75006030453973,6.98468217804959,15.1609877974701,9.87221267516628e-05,0.000963108488249138
"dp_gene1349",2.16024304872378,6.40999406691472,15.1570853981955,9.8926377225874e-05,0.000964448568776117
"dp_gene9432",-7.02565070060951,4.59692865432262,15.1520570389149,9.91901872801155e-05,0.000966367101616207
"dp_gene16072",-7.02527487273546,3.38575104070376,15.1494767819169,9.93258337586262e-05,0.000967035244406233
"dp_gene6673",2.73009622018116,4.55195026381679,15.1432349324458,9.96547460442573e-05,0.000969582849670814
"dp_gene12966",3.20309947052779,2.74230717864705,15.1252281657971,0.000100609762094101,0.000978214537852222
"dp_gene18664",3.20140440707274,3.56840803628616,15.1093790465222,0.000101457962673704,0.000984955303777187
"dp_gene6230",1.98034377472823,7.0849074760628,15.1087540762082,0.000101491556426527,0.000984955303777187
"dp_gene1942",2.38255028614743,6.06316755263457,15.1084485887071,0.00010150798123399,0.000984955303777187
"dp_gene15137",-3.72581365259697,5.09915278657449,15.1053271475749,0.000101675961684815,0.000985464911342197
"dp_gene3258",3.20093064878979,2.53915855010988,15.1049330418198,0.000101697190379166,0.000985464911342197
"dp_gene15612",-2.86474509619642,6.15551241328276,15.1019781849618,0.000101856497313855,0.000986345758743099
"dp_gene4276",2.38168271601335,5.11156340340454,15.0970807690866,0.000102121087847419,0.000988244272263045
"dp_gene5790",1.84694137605793,11.2514392465428,15.0862514122654,0.000102708619259039,0.000993263300533921
"dp_gene2922",3.32565516864957,3.14358704503003,15.0673720541195,0.000103741039029615,0.00100257509501878
"dp_gene16719",3.68928448822668,2.54640171327016,15.0414507642697,0.000105175584657076,0.00101548064958196
"dp_gene21923",-2.60454528238998,8.36681339301241,15.0407025271515,0.000105217289026663,0.00101548064958196
"dp_gene2973",3.32089252354655,3.63182181760513,15.0248192501165,0.000106106509717092,0.0010233777683015
"dp_gene19212",3.32055686961195,3.31335951177816,15.0218423710177,0.00010627400915654,0.00102430811365518
"dp_gene2096",-7.00755160781527,4.4861038535625,15.0202068078617,0.000106366150295023,0.00102451137014291
"dp_gene15403",-7.00651703716955,3.96227053607275,15.0130869714302,0.000106768191365271,0.00102752184797384
"dp_gene12996",-4.26462108484061,4.50981324660853,15.01214979342,0.00010682122547422,0.00102752184797384
"dp_gene126",3.47896996807442,3.16365298156255,15.0104988567211,0.000106914715081899,0.00102773551784393
"dp_gene17704",-7.00549231334014,4.5803565815143,15.0060406838898,0.000107167585125828,0.00102902572662082
"dp_gene3305",3.68478989828722,3.62009504485761,15.0056166718981,0.000107191666647095,0.00102902572662082
"dp_gene7403",3.47636152694052,3.50854575623238,14.9884000923989,0.000108174086580934,0.00103733681892348
"dp_gene14902",3.31675098409685,4.2332916996871,14.9879253918926,0.00010820130214723,0.00103733681892348
"dp_gene21268",2.22046906736628,4.51307313444798,14.9852628516036,0.000108354078892332,0.00103811127146082
"dp_gene447",-7.00152871128353,3.59178233569084,14.9787592155456,0.000108728171476796,0.00104100365506236
"dp_gene4064",-3.25545940584206,5.06158076243943,14.914001701802,0.000112524717781783,0.00107663829176876
"dp_gene17026",-3.42615077989345,5.81922671728665,14.9013625047204,0.000113281138266915,0.00108315698452961
"dp_gene13492",-4.25077523313503,5.18245499382772,14.8984791578817,0.000113454414228091,0.00108409489645781
"dp_gene1138",-2.60750869670616,8.21038666966921,14.8967533279246,0.000113558256320184,0.00108436854164287
"dp_gene6930",1.90107520684161,7.27416657335473,14.8936375982133,0.000113745970115393,0.00108544218603166
"dp_gene559",-3.42460388076497,4.58272525172033,14.8894866117487,0.000113996540488378,0.00108711383419439
"dp_gene18854",-2.4987241348674,9.00749507959226,14.8859160995566,0.000114212515524214,0.00108845357656553
